name,cmc,release_year,price,color,image,type_line,artist
Strionic Resonator,2,2023,12.51,#8c8d8b,https://cards.scryfall.io/normal/front/0/1/01cb04a6-d185-4e1e-a33b-032793247365.jpg?1698988055,Artifact,Jonas De Ro
Sulfur Falls,0,2023,0.62,#d78f42,https://cards.scryfall.io/normal/front/f/a/fae97b42-b84b-4a12-91f4-9d115b58729a.jpg?1698988629,Land,Cliff Childs
Sunfrill Imitator,3,2023,0.62,#087500,https://cards.scryfall.io/normal/front/f/1/f1ac22a3-6edb-4f3e-b473-8166529eb769.jpg?1698988000,Creature — Dinosaur,Brian Valeza
Sunken Hollow,0,2023,0.17,#d78f42,https://cards.scryfall.io/normal/front/4/6/4622cb98-5a82-4fbf-9a81-d18c56dfea50.jpg?1698988636,Land — Island Swamp,Adam Paquette
Surgespanner,4,2023,0.05,#341aff,https://cards.scryfall.io/normal/front/3/3/3303c5cb-0064-47c0-bc91-228acd82348e.jpg?1699022485,Creature — Merfolk Wizard,Warren Mahy
Svyelun of Sea and Sky,3,2023,0.37,#341aff,https://cards.scryfall.io/normal/front/0/1/01f5ab00-5305-4ac4-915d-feeb591f9389.jpg?1698988194,Legendary Creature — Merfolk God,Seb McKinnon
Temple Altisaur,5,2023,0.69,#ffffff,https://cards.scryfall.io/normal/front/8/3/83c1ba83-c394-4ff1-b2ba-56907403162a.jpg?1698988111,Creature — Dinosaur,Daarken
Temple Bell,3,2023,4.49,#8c8d8b,https://cards.scryfall.io/normal/front/d/5/d520799b-b099-4d57-b7de-c32869b57362.jpg?1698988060,Artifact,Jonas De Ro
Temple of Mystery,0,2023,0.12,#d78f42,https://cards.scryfall.io/normal/front/6/9/698fa422-f2e2-4890-9a32-4c6517372213.jpg?1698988636,Land,Piotr Dura
Temple of Silence,0,2023,0.12,#d78f42,https://cards.scryfall.io/normal/front/d/b/dbd36bbb-2d0e-4d81-9646-b8263ef29a8e.jpg?1698988643,Land,Adam Paquette
Tetzin- Gnome Champion // The Golden-Gear Colossus,3,2023,0.18,#d78f42,https://cards.scryfall.io/normal/front/f/4/f410ae1c-02de-423e-a478-e1dea243ef1e.jpg?1619395458,Legendary Artifact Creature — Gnome // Legendary Artifact Creature — Gnome,Kekai Kotaki
Thassa- God of the Sea,3,2023,1.12,#341aff,https://cards.scryfall.io/normal/front/9/f/9f9db424-e668-48b4-b275-7b35be4e1bf8.jpg?1698988197,Legendary Enchantment Creature — God,Jason Chan
The Grim Captain's Locker,4,2023,0.13,#000000,https://cards.scryfall.io/normal/front/3/f/3f10a61b-d48b-4519-8c7d-d8bbf70091b2.jpg?1699022352,Legendary Artifact,Bruce Brenneise
The Indomitable,4,2023,2.33,#341aff,https://cards.scryfall.io/normal/front/e/6/e6456329-b521-474b-bfb5-bfcd7e52b5f8.jpg?1698987950,Legendary Artifact — Vehicle,Samuel Perin
Thieving Skydiver,2,2023,0.12,#341aff,https://cards.scryfall.io/normal/front/6/b/6bd85a34-c5f8-4d3a-8f12-4bbf42f1f638.jpg?1698988201,Creature — Merfolk Rogue,Kieran Yanner
Timestream Navigator,2,2023,0.19,#341aff,https://cards.scryfall.io/normal/front/0/8/086afafe-6b6c-4a54-8ce7-0040295d309c.jpg?1698988202,Creature — Human Pirate Wizard,Zezhou Chen
Timothar- Baron of Bats,6,2023,0.12,#000000,https://cards.scryfall.io/normal/front/7/b/7b01ecb8-02e2-4da2-8bf3-9c3753b23ba4.jpg?1698988282,Legendary Creature — Vampire Noble,Jason A. Engle
